passenger_id,full_name,age,gender,country,loyalty_tier,total_miles_flown,lifetime_spend,avg_ticket_price,preferred_route,last_booking_date,cancellation_rate,upgrade_history_count,ancillary_spend_avg,churn_risk_score
PX1318,Darika Gera,40,F,India,Platinum,130073,1124388.9305503517,14332.420744235777,BOM-DEL,2025-08-07,0.14575563834663607,2,744.0593214141408,0.9361134295197809
PX1319,Thomas Balay,20,M,India,Blue,3800,50411.60264781981,5310.787144611342,GOI-DEL,2025-05-10,0.12023868553946002,2,1985.1041477549197,0.8970493697746402
PX1320,Aadi Mittal,62,M,India,Silver,356206,754524.866825695,8340.73329940675,DEL-BOM,2025-05-23,0.0851433004419827,1,1221.8903134031239,0.18549621657390458
PX1321,Diya Babu,71,M,India,Blue,3662,142754.62629753552,6098.514102260102,AMD-MAA,2025-03-08,0.06588606557081592,5,937.462579147863,0.8762559968208387
PX1322,Zaid Sarma,59,M,India,Blue,3100,1741285.5783526008,14981.289747981235,MAA-MAA,2026-01-07,0.023218254308668685,3,336.9002372198621,0.8552422787925141
PX1323,Shravya Nair,59,M,India,Silver,219228,186792.78724805696,5235.6629509065815,DEL-BLR,2025-09-22,0.06312891140870858,5,1725.978461666221,0.05520255269965779
PX1324,Krish Baral,56,M,India,Blue,997,1776086.4308297047,9384.598159711704,MAA-PNQ,2025-04-28,0.0801745856690353,3,572.7478261066617,0.7357677801303002
PX1325,Patrick Iyer,61,M,India,Blue,2911,1944821.0943217035,10944.404046678388,DEL-PNQ,2026-01-02,0.1372002919493889,3,1672.6829524691204,0.329329082526432
PX1326,Anamika Gala,68,M,India,Gold,559,1785914.8784353242,13727.15232055675,BLR-HYD,2025-05-17,0.07789621920858493,0,1322.9726561700545,0.6460457450097231
PX1327,Reyansh Sibal,73,M,India,Gold,34622,470917.00936539524,8390.514947184434,HYD-CCU,2025-10-13,0.012337677163491517,2,1353.528748704552,0.8006606981835053
PX1328,Parth Mohanty,23,M,India,Silver,108378,992202.8291953986,5283.801129526286,GOI-BOM,2025-11-19,0.04928152443623241,5,1445.5476280050852,0.20563114452414744
PX1329,Dayita Issac,36,F,India,Blue,1596,698132.0027180535,5089.69974119063,BOM-GOI,2025-03-23,0.04145172167282952,2,1173.32865363069,0.39008152881632885
PX1330,Eiravati Natarajan,66,F,India,Blue,2426,1425997.259091792,7181.719006743245,PNQ-MAA,2025-07-19,0.13606812020015213,5,1010.1294239061593,0.5139181009134852
PX1331,Raghav Ghosh,33,F,India,Blue,2790,558460.0674514557,14429.651508471221,MAA-DEL,2026-01-05,0.050270479406790455,1,860.9161509110713,0.07588403729537041
PX1332,Ucchal Bala,63,F,India,Blue,647,576091.1441062643,11062.810428199453,DEL-BOM,2025-08-25,0.02926203276283135,5,1120.66011057914,0.5127727892319878
PX1333,Jeet Swaminathan,45,F,India,Blue,1915,376533.2929734802,8457.688372271405,PNQ-HYD,2025-08-10,0.12510305007152744,5,1372.9664844185845,0.9833658358269761
PX1334,Gaurika Sant,57,M,India,Blue,3044,236505.86217803726,5989.030743432473,DEL-GOI,2025-09-30,0.0668768098587887,4,856.2642843853854,0.057652684431373946
PX1335,Manbir Raval,19,M,India,Blue,31,1140891.6310196766,7625.968631427297,CCU-PNQ,2025-12-21,0.08228965102685139,4,1931.023008740252,0.27646949973509194
PX1336,Chakrika Mani,72,M,India,Gold,426271,46656.97481106723,14143.952826510675,GOI-HYD,2025-10-18,0.14046118109893255,5,1600.0660016339245,0.6493167024180145
PX1337,Sneha Atwal,35,M,India,Blue,2770,1585746.9781697232,11046.643472410984,BOM-BOM,2025-07-16,0.04095578026700038,9,1637.0321597041861,0.5332481554074244
PX1338,Champak Bahl,34,F,India,Blue,4410,1389427.300251426,9220.072650616188,GOI-CCU,2025-03-11,0.11236244673211156,5,768.3131122704948,0.6094457547950942
PX1339,Akshay Tailor,42,F,India,Blue,2915,364430.9178943084,9117.795374251413,PNQ-PNQ,2026-01-22,0.12909656715473444,7,1799.1205531406383,0.8226963758043851
PX1340,Reyansh Anne,50,M,India,Blue,2055,1829673.6025836398,7697.663163350567,GOI-HYD,2025-04-18,0.05772511954620391,2,367.1617176105548,0.4138009383147859
PX1341,Adweta Verma,35,M,India,Silver,264958,1430308.5454232474,13412.819179037826,BOM-BLR,2025-08-19,0.14343881814116813,7,626.5849884259612,0.6098856186516923
PX1342,Jairaj Dugal,70,F,India,Blue,1153,1750731.4333845086,12951.821375647043,PNQ-HYD,2025-12-05,0.1333311163909286,0,1087.4313012251064,0.30860566856479454
PX1343,Tejas Sen,21,M,India,Platinum,328145,1980197.1200729264,8961.018284311158,BLR-AMD,2025-09-04,0.03618908482789768,1,1304.1903639840468,0.91858276767652
PX1344,Balhaar Rastogi,48,M,India,Blue,280,1881660.2500411188,5021.423615426982,PNQ-PNQ,2025-11-12,0.06737860961798268,1,987.3703965479117,0.5688231286650691
PX1345,Ayushman Sridhar,44,F,India,Blue,875,40702.74017788296,5189.327517965197,MAA-PNQ,2025-03-25,0.11230151658166336,7,1996.1951979851303,0.7571557133356688
PX1346,Shravya Goel,73,F,India,Blue,1542,449634.1373834127,11930.957395205947,DEL-MAA,2025-03-19,0.12698633437975076,1,1425.2761967469569,0.8825297081702453
PX1347,Indali Chahal,44,F,India,Blue,530,432648.6407239037,7063.321484528237,CCU-BOM,2025-05-19,0.10399660541138393,9,1892.7609873948254,0.7347895156719909
PX1348,Madhav Loke,42,F,India,Blue,2618,328712.67954198556,11264.904245252801,DEL-DEL,2025-11-05,0.1475860011387201,5,1310.7475356606517,0.45485391927353547
PX1349,Ucchal Mane,30,M,India,Blue,3616,1970649.3369966394,9026.226450903927,HYD-MAA,2025-11-29,0.1470051296948237,9,251.59464725211797,0.6022289382137386
PX1350,Chaman Hora,37,F,India,Gold,99872,1700951.6912110408,12175.11154043903,GOI-HYD,2025-04-24,0.0157909074455829,0,1284.7047740248652,0.23886752030762526
PX1351,Harsh Bahri,70,F,India,Blue,4799,1159803.1939384493,6929.452828415117,BLR-HYD,2025-05-07,0.002368313775129821,1,1335.8343645440518,0.6939512790557572
PX1352,Bhanumati Lanka,52,F,India,Silver,185460,624450.2892255232,14910.43689344202,CCU-MAA,2025-11-16,0.06959286546450415,0,1384.4214866150642,0.2136313237338232
PX1353,Diya Malhotra,23,M,India,Blue,672,1320282.2815276766,9946.603996505277,BOM-BOM,2025-10-20,0.0669550393853257,2,813.8763243867141,0.052208488367927575
PX1354,Simon Borra,73,M,India,Blue,4948,1793237.8065559056,12800.494005936098,AMD-DEL,2025-11-25,0.14835113033055533,3,1673.559403198332,0.2789148530672223
PX1355,Anusha Johal,60,M,India,Blue,3283,1089478.3893169363,5687.918704614685,CCU-BLR,2025-06-15,0.10414559101665846,8,322.66811156224173,0.05970699783873756
PX1356,Yashoda Walla,23,M,India,Blue,3756,1081042.829937909,10691.596788056675,AMD-BOM,2025-09-21,0.13282616829850363,1,921.0628677220526,0.503120833898501
PX1357,Gaurav Butala,61,M,India,Gold,453102,1126603.7943496078,8682.224478582768,HYD-DEL,2025-11-20,0.07141072897180464,6,526.021686814661,0.9716169136718416
PX1358,Vivaan Karan,30,F,India,Blue,3872,1845132.2559931632,6252.611408007937,DEL-CCU,2025-04-14,0.008101317301752736,4,1681.9669329291942,0.7316202130365806
PX1359,Bimala Sawhney,50,M,India,Blue,240,790397.2749918522,13205.257272422274,MAA-GOI,2025-10-31,0.13727381116380705,5,1489.3758318952773,0.23873789620687003
PX1360,Gaurav Lal,70,M,India,Blue,3987,1812817.3936315912,7083.1286302517865,GOI-BLR,2025-04-20,0.1494597612542982,7,1945.063068031676,0.9738462919144721
PX1361,Rudra Jhaveri,34,F,India,Silver,220852,629784.9960676144,11577.634304297535,DEL-DEL,2025-09-26,0.032223607430168465,4,1347.7673683122769,0.381772703029974
PX1362,Inaya Nigam,32,M,India,Silver,188174,85272.1413887096,9420.78461380524,MAA-HYD,2025-05-27,0.031875783831988365,6,228.9816691048949,0.3459176752682661
PX1363,Caleb Sant,44,F,India,Blue,3096,738051.0996828835,11022.64907470324,HYD-CCU,2026-02-11,0.058555489972258096,7,1281.0304907789853,0.2784709787629198
PX1364,Ryan Chaudry,57,M,India,Platinum,131092,1329584.367331792,9944.927361406006,MAA-PNQ,2025-05-17,0.007784059930039649,1,1452.7238585769223,0.043785571615963415
PX1365,Omisha Kamdar,23,F,India,Blue,2205,1838923.0171743939,13178.724202477086,AMD-HYD,2025-12-21,0.12397742199289247,8,472.9817955053196,0.8045160121731642
PX1366,Chasmum Dara,47,F,India,Blue,2066,1760680.4030666787,14896.332777835803,MAA-DEL,2026-01-21,0.012674947773125328,0,584.706924847787,0.9827177890013684
PX1367,Manan Aurora,24,M,India,Blue,2118,985161.5223913257,5122.996367383811,CCU-AMD,2025-10-16,0.10285980344262977,3,297.51622231033207,0.5325737610350328
PX1368,Harish Jhaveri,68,M,India,Silver,19780,322218.08303670277,4524.618019667619,GOI-BLR,2025-06-10,0.14878024493596254,1,529.8360439924375,0.4657110842955867
PX1369,Lakshmi Rama,62,F,India,Silver,278480,239735.8086177552,6452.9144028872115,DEL-HYD,2025-10-23,0.10792177509732866,3,259.36818087760975,0.3253029255226093
PX1370,Isaiah Kumar,38,F,India,Blue,2322,1472959.9693942328,10126.087921987502,AMD-DEL,2025-11-08,0.07884572090530942,6,337.77634205648144,0.5552343832002556
PX1371,Isaac Sathe,32,F,India,Blue,3027,835371.0202514728,13890.651142367626,PNQ-MAA,2026-01-29,0.1059529316315008,0,1694.3718998614138,0.947510939432405
PX1372,Tara Kaul,22,F,India,Blue,1596,1608905.2453606734,14870.878588966365,CCU-AMD,2025-07-19,0.047719497703724266,8,1216.2201161553783,0.09273917494472006
PX1373,Sathvik D’Alia,67,F,India,Blue,4885,1209475.0192216905,13143.199775726896,BLR-MAA,2025-06-15,0.054272432419474194,7,1749.0472697611183,0.9872869450539781
PX1374,Yuvraj Nagy,60,M,India,Blue,1055,957060.9478162634,8162.958266493972,HYD-CCU,2025-06-12,0.03743666034248198,9,529.9678208800693,0.9259231726442135
PX1375,Devika Majumdar,71,M,India,Blue,972,1883649.7763840961,10571.06876044624,HYD-BLR,2025-12-08,0.08833468675734736,1,1532.2864702532922,0.32723121901587904
PX1376,Priya Pillay,63,M,India,Blue,87,1484207.8370250238,6829.890595173611,BLR-HYD,2025-06-03,0.11086771100692108,2,1987.4112190013695,0.24494918569270308
PX1377,George Bajwa,68,F,India,Blue,2642,991845.4263178137,14011.256566523662,GOI-BOM,2025-11-27,0.054656684441092215,9,1715.7381200744173,0.8635222204649686
PX1378,Udant Narayanan,31,M,India,Silver,59769,1829971.0941120074,8392.609027912005,AMD-PNQ,2025-12-09,0.1187680837680123,7,1387.4387393518275,0.05675320573891618
PX1379,Pallavi Chakraborty,63,M,India,Blue,4684,1731529.8157770585,12497.298706933607,DEL-CCU,2025-09-19,0.09046447327136649,2,1061.7060675190662,0.7119487120447893
PX1380,Aayush Dhaliwal,39,F,India,Blue,689,1833327.778868119,12880.300341473756,CCU-HYD,2025-09-05,0.0051450115928220515,8,1817.4631123375964,0.9668307811631768
PX1381,Ayush Bhandari,45,M,India,Blue,2614,948913.2135890422,7101.770348175074,CCU-BOM,2025-09-04,0.09118771163998705,0,408.68379347452094,0.45639052490611454
PX1382,William Kibe,50,M,India,Silver,283777,1926321.8953142662,14868.717727045982,AMD-AMD,2025-02-12,0.04720539427120723,5,335.97591219799506,0.47678440992659155
PX1383,Yashvi Raman,46,M,India,Blue,2839,1163339.3354371204,7947.8987310638595,CCU-HYD,2025-04-21,0.039973549593637296,9,972.6550839532824,0.011895276388070308
PX1384,Ekansh Sood,46,M,India,Blue,551,939998.6553704004,7461.25166839594,AMD-PNQ,2025-07-10,0.030016787997340443,6,247.79992283185672,0.575904753864865
PX1385,Chanakya Ram,26,F,India,Silver,275304,1215287.9321859702,8610.513382737012,BOM-PNQ,2025-12-03,0.12134013812892412,4,1117.7142543406044,0.15909800507527982
PX1386,Ekbal Mangal,69,F,India,Silver,115185,146292.3529508691,9797.870897646642,BLR-PNQ,2025-07-03,0.094553515573152,3,540.0769676515929,0.17757897920251864
PX1387,Hemani Kata,41,F,India,Blue,4717,542252.5480899258,11748.396531814284,BOM-PNQ,2025-02-17,0.05204938828553957,6,826.9510051280597,0.7490963997259931
PX1388,Bhavika Chana,42,F,India,Blue,1006,37091.25081784677,6186.737971262377,BLR-PNQ,2025-04-10,0.0988328319211992,2,800.0209361791149,0.8058550629330605
PX1389,Dhruv Iyer,29,M,India,Blue,1719,211060.84244132973,5301.386631837619,CCU-BOM,2025-05-12,0.1274404177586653,2,584.4536808695598,0.9209755545576289
PX1390,Varsha Arya,64,M,India,Blue,334,353033.2449089398,8729.649767477815,HYD-GOI,2025-03-01,0.047856835789959556,7,1021.0221047595278,0.9518556636642324
PX1391,Tamanna Khalsa,57,M,India,Blue,1596,453453.9871225547,5129.583910548292,HYD-HYD,2025-05-28,0.07869969340791598,6,642.0737108731734,0.38415913937904
PX1392,Gagan Misra,34,F,India,Blue,2862,1727519.2545063419,7845.964466363968,BOM-BLR,2025-05-10,0.010833552267610135,1,1222.3341529482527,0.8146085538537936
PX1393,Janya Muni,44,F,India,Blue,814,1730355.9785658095,7036.425953279941,PNQ-MAA,2025-06-16,0.10055078618241084,8,845.523023067706,0.5745400244340146
PX1394,Hemal Loke,44,M,India,Blue,4236,1002081.7914298426,4994.946737716054,GOI-MAA,2025-04-05,0.06874273891134391,3,1833.2442594047081,0.7795079517800891
PX1395,Hredhaan Naidu,72,F,India,Blue,1524,735214.4667344386,10953.633602378968,HYD-PNQ,2025-10-08,0.09417927332115292,2,1020.7367696484595,0.3352369328753986
PX1396,Kashvi Choudhury,20,F,India,Blue,414,1730257.7138086662,5106.543220528713,BOM-CCU,2026-01-04,0.006698118594017338,9,1793.6648271654046,0.004937870590808968
PX1397,Ranbir Chahal,28,M,India,Silver,56338,1143735.5743811273,10475.906497752616,BLR-GOI,2025-12-17,0.1342137262445042,7,260.19358158516246,0.8198945488270132
PX1398,Harini Lalla,18,F,India,Platinum,185061,864553.3551980363,5589.131920206494,HYD-PNQ,2025-04-29,0.09601887538512874,2,1348.59663982009,0.7257118026912545
PX1399,Wyatt Venkatesh,26,M,India,Blue,1065,1130698.3474728782,8911.240703220526,BLR-GOI,2025-03-19,0.08437075610392898,3,1475.3810388020504,0.9204785350498704
PX1400,Nathaniel Varkey,53,F,India,Blue,4440,1304363.01517654,8373.111084274824,CCU-CCU,2025-08-21,0.05318041100525635,8,1939.3780798516646,0.6430797030835256
PX1401,Hemang Chopra,61,F,India,Blue,1887,1501950.452541486,10048.734770628042,PNQ-BLR,2025-07-17,0.14699290580504284,9,1883.1700012025221,0.3220592409512921
PX1402,Ishani Devi,25,M,India,Silver,388192,1676517.8567538194,4974.489117339305,BOM-BOM,2025-05-20,0.07730012742170804,7,1906.5750367492642,0.7818941634624146
PX1403,Isaac Bhatt,50,Other,India,Platinum,458375,987670.726945206,14551.739156986258,CCU-BOM,2025-11-14,0.03509093860839813,9,1913.6411694273681,0.5556800243644195
PX1404,Om Dhillon,43,F,India,Blue,318,68583.65373838918,9213.023478529216,BOM-MAA,2026-01-17,0.1489600364677949,1,1121.7441392800183,0.2635364232489463
PX1405,Joshua Cherian,70,M,India,Blue,3286,1862077.1649372322,10184.544531267838,CCU-DEL,2025-10-03,0.022710686742251178,9,583.3789167529729,0.671345419932395
PX1406,Zansi Saran,65,F,India,Blue,4355,1816573.9017540019,5617.067367514461,BLR-GOI,2025-03-07,0.03347544244803164,2,728.209755820132,0.5073952882355237
PX1407,Tristan Kumar,36,M,India,Blue,4640,761023.7354740634,4750.82052157485,PNQ-PNQ,2025-03-18,0.06555195089082291,2,1055.8751071288661,0.32055925580478395
PX1408,Nirja Deol,36,M,India,Blue,4714,643988.8150204676,9048.882056391456,DEL-HYD,2025-12-31,0.09759879000902653,2,826.9360918898703,0.025997778351217526
PX1409,Jack Nagi,42,M,India,Blue,1098,1130003.4455689634,5048.661557942421,AMD-BLR,2025-12-10,0.14900678651195984,4,532.5163094462571,0.15393947382673123
PX1410,Ayaan Ganesh,33,M,India,Platinum,317571,967939.7101993278,11576.74369567227,BOM-MAA,2025-11-03,0.08353896604678021,6,1966.907432204334,0.30847595451051124
PX1411,Udarsh Chander,20,F,India,Blue,3584,471522.15440266306,11490.934546027982,MAA-MAA,2025-03-17,0.04714502848461262,8,1607.8639881025356,0.7735564174121327
PX1412,Yagnesh Gade,46,F,India,Silver,300637,159290.89591886947,7834.196558041382,DEL-DEL,2025-06-06,0.046156660646889114,3,1383.7790809484602,0.4361285543020582
PX1413,Raagini Seth,25,M,India,Gold,312311,840195.7304184275,5826.349308749113,GOI-BOM,2025-07-09,0.12484338753744334,2,1487.7182933819645,0.8294547346258195
PX1414,Vivaan Kunda,37,F,India,Silver,389963,1824507.598300346,10592.044703583611,HYD-CCU,2025-02-24,0.015222573325604876,5,1228.345748097823,0.6400651653804728
PX1415,Amaira Shroff,48,M,India,Platinum,463146,996328.5640486093,8763.60923749826,GOI-BLR,2025-12-11,0.09944845242481955,7,1358.8119961635086,0.11781928839412292
PX1416,Viraj Nagar,18,M,India,Blue,406,682688.7791513284,9959.769418257627,AMD-MAA,2025-09-04,0.09308236013125104,4,1608.316853747901,0.38977644868240047
PX1417,Robert Memon,21,M,India,Blue,3848,503462.02722834435,4782.408019872111,MAA-DEL,2025-06-01,0.007067362178922836,9,682.0340744643175,0.48352451463267476
PX1418,Anika Naidu,24,F,India,Gold,455314,1477626.1819246514,13126.619544497662,HYD-BOM,2025-12-07,0.14582343431296357,8,739.693739679163,0.6821729460563816
PX1419,Ekta Bedi,28,M,India,Blue,1593,1620572.4662830394,9093.22795971656,HYD-MAA,2025-11-06,0.014076316491470486,8,1546.4515181695785,0.6705613941614609
PX1420,Jatin Kamdar,22,F,India,Blue,2333,409137.8721804833,7389.089882584359,CCU-GOI,2026-02-07,0.011382349439528455,3,1927.3809178204706,0.30805088734187325
PX1421,Krish Kuruvilla,53,F,India,Blue,4966,924979.0208471663,6942.627292847486,AMD-BOM,2025-12-08,0.10502194184968767,5,1938.8625383738492,0.08952849461587553
PX1422,Samuel Gokhale,30,M,India,Blue,3177,415065.1078787886,12054.587623801548,HYD-BLR,2025-07-31,0.05287791435156961,5,958.3299755580813,0.5216490071160722
PX1423,Jeevika Ramachandran,50,M,India,Silver,311692,483704.83278269414,11599.023755702896,BOM-PNQ,2025-06-19,0.14018672700326643,5,697.7249381045535,0.9174908742742803
PX1424,Nachiket Kakar,46,M,India,Blue,4236,1052936.0607496183,10853.257564241103,CCU-MAA,2025-08-04,0.07297250967778711,5,1880.9146928041425,0.418507407280464
PX1425,Elijah Yadav,32,F,India,Silver,460997,15213.796152262108,13031.93122170776,BOM-PNQ,2026-01-18,0.06971525289710612,7,1344.1965560624667,0.5103656303495109
PX1426,Bimala Baral,59,M,India,Blue,4039,1031808.7601058853,14335.647516142726,DEL-HYD,2025-05-18,0.08399682639226512,6,1651.3062524255495,0.4061186465879041
PX1427,Jasmit Issac,74,M,India,Blue,899,129797.39796053659,10078.919039275099,PNQ-BOM,2025-12-24,0.03442666679563427,6,228.9088640817097,0.1556232781871879
PX1428,Chatresh Sood,63,M,India,Blue,4962,1952772.7186961598,13779.808593968799,DEL-BLR,2025-07-28,0.06138406292014805,3,1488.0767783346296,0.7979970306195197
PX1429,Advay Rai,68,F,India,Gold,241953,1078402.2422010237,14234.72904579947,GOI-DEL,2025-05-16,0.03768890731960909,2,1337.883897103996,0.5154530273823412
PX1430,Krishna Sharma,41,M,India,Platinum,163658,800198.1360868516,11454.608015526064,AMD-CCU,2025-09-18,0.09143588228843873,4,1780.7187239876014,0.441978808747128
PX1431,Nidhi Din,32,M,India,Blue,1003,1232216.8106667642,13390.968172191373,BOM-BLR,2025-12-18,0.09869324801633164,4,889.867612602535,0.45561608868290926
PX1432,Anthony Singhal,53,F,India,Blue,3457,404429.5745445032,7482.167577315226,GOI-BLR,2026-01-08,0.01887464511720004,0,1333.4885940918248,0.665997908804823
PX1433,Hitesh Chacko,63,M,India,Blue,1808,1136916.765618221,13252.592462709446,BLR-GOI,2026-01-17,0.13579880554427662,8,1187.4658624852523,0.6944037306484473
PX1434,Samuel Majumdar,42,F,India,Gold,42149,1598697.3202640354,4675.857015062029,BLR-CCU,2025-07-02,0.14875488053446131,0,812.8901036178445,0.28116619746830107
PX1435,Warjas Hans,54,M,India,Blue,2267,970241.083672315,6118.778850194138,HYD-MAA,2026-01-09,0.08788339299368834,8,1836.3252152952505,0.3056117818092804
PX1436,Girik Varkey,23,F,India,Blue,3572,1930062.1812215308,14579.433939338804,DEL-MAA,2025-04-16,0.1258340506276429,6,596.129425345945,0.5970511514397262
PX1437,Anjali Chadha,18,M,India,Blue,779,952308.7154687368,12621.384093435658,DEL-HYD,2025-07-27,0.03454861041315516,9,1816.3256965327805,0.6816999421739871
PX1438,Raksha Gour,22,M,India,Blue,2120,1038401.6627843037,6408.1054314798685,BLR-BOM,2025-09-23,0.062026967153067686,5,1107.948655275777,0.8280892352958649
PX1439,Adya Zacharia,60,M,India,Blue,4462,805596.6838087478,11505.483433247071,PNQ-HYD,2025-04-30,0.005496689127205001,9,1624.7277697985912,0.3581710420644376
PX1440,Qabil Singh,36,F,India,Gold,257076,1982646.0412171138,7029.977937529569,HYD-DEL,2025-08-18,0.04959787844933577,6,367.29032298135087,0.6830540546715044
PX1441,Ekantika Saraf,42,M,India,Blue,101,1406746.589125744,9608.058039596448,MAA-CCU,2025-09-12,0.11721964292916799,2,815.5719710484025,0.1989738925530783
PX1442,Oviya Bajwa,26,M,India,Gold,167473,1815306.580486053,9643.596096653895,DEL-BLR,2025-03-13,0.08565485996692666,1,765.9591722112127,0.8203226997807478
PX1443,Urishilla Jayaraman,32,M,India,Blue,1493,270649.3092856313,10266.783964224564,DEL-AMD,2025-10-18,0.016146026183500545,7,1410.2601329716267,0.8775084965991643
PX1444,Warinder Grover,32,M,India,Gold,444059,660561.8887150807,11209.564635689767,PNQ-DEL,2025-08-16,0.045090492230081755,4,1079.9972872782673,0.6606501760268951
PX1445,Vedhika Ahuja,27,F,India,Blue,1926,1118295.925482151,13168.694639186398,DEL-DEL,2025-09-25,0.10899460743655023,2,1994.4219288025938,0.5383058729784027
PX1446,Triya Murty,65,M,India,Blue,1135,626352.7409139845,13274.36858800698,GOI-MAA,2026-02-01,0.08145201728206729,1,1158.9574545975656,0.629660526649314
PX1447,Ishanvi Bali,69,M,India,Platinum,484961,167293.15928961238,8163.402932491371,BOM-MAA,2026-01-20,0.06722777903661782,4,298.19593015973084,0.5036570895345388
PX1448,Triveni Acharya,46,M,India,Blue,1695,759601.919950935,12704.047909361181,AMD-BOM,2025-04-09,0.007103861047152748,8,744.1076913195946,0.8228516536005428
PX1449,Nandini D’Alia,36,F,India,Blue,3612,850217.8310787453,7908.7146218297985,AMD-HYD,2025-04-05,0.005291583926548105,9,446.77834793617086,0.9697475754197664
PX1450,Lucky Mistry,49,M,India,Blue,1883,1429945.602658108,6312.907725112254,PNQ-DEL,2025-12-30,0.1139941838091219,1,883.2264100412768,0.46858598188421685
PX1451,Chaitaly Malhotra,65,M,India,Blue,2453,287524.4497844706,9253.562202178087,CCU-DEL,2025-05-26,0.07922583098212448,4,749.5334176251856,0.8678434715348781
PX1452,Agastya Sunder,24,F,India,Blue,1025,566678.1753390902,14623.988147142878,DEL-GOI,2025-02-17,0.11659242077183893,4,1754.540392947514,0.6625405998888863
PX1453,Pushti Magar,49,M,India,Platinum,177261,707435.4393266082,12085.951749456068,DEL-BLR,2026-01-07,0.13506938192437182,4,1957.9714455974006,0.9553620833722651
PX1454,Mahika Sachar,63,M,India,Blue,3865,659310.8047855592,14712.24182888487,HYD-DEL,2025-03-23,0.021134622263716752,0,1311.6633425507555,0.22288842461901748
PX1455,Faqid Ravel,30,F,India,Blue,2784,816555.5199410025,6013.908301886497,MAA-GOI,2026-02-07,0.08063259235194097,2,544.4571511982044,0.45838790509615057
PX1456,Yuvraj Bobal,23,F,India,Silver,182714,577356.4088278264,10779.557856078156,BOM-GOI,2025-04-28,0.018090852830743995,1,519.6928976973143,0.7877379187354823
PX1457,Timothy Jani,62,F,India,Blue,1203,1045902.610253965,8353.708248287501,AMD-CCU,2025-05-26,0.04596797046008907,8,355.6426462818233,0.41075896952919644
PX1458,Nicholas Manda,36,F,India,Silver,389350,980943.9642644895,5927.925073843007,BOM-GOI,2025-08-29,0.051922564004622196,9,1232.1585870900758,0.8278875177262968
PX1459,Lucky Banik,18,F,India,Silver,286986,837930.5905073888,9756.654417889571,GOI-BOM,2025-11-08,0.08786290279258971,2,747.969347240095,0.3891618199500685
PX1460,Jagdish Edwin,51,M,India,Blue,618,756883.6985340648,7939.3770819540605,MAA-DEL,2025-11-29,0.11851613635681327,0,1644.7926885908507,0.4553945916041586
PX1461,Yasti Nanda,57,M,India,Blue,1617,595846.5612359062,4662.426627082997,DEL-AMD,2025-03-06,0.14966657783632717,8,1196.7126305743259,0.1458741882103577
PX1462,Ucchal Pathak,35,M,India,Blue,2351,162271.52534830623,9302.721762337576,BLR-BLR,2025-08-21,0.127970226272034,8,1016.9615164069502,0.6444947585411982
PX1463,Isaiah Pillay,68,M,India,Gold,124330,879972.1998628508,14118.311639758527,CCU-MAA,2025-03-11,0.13641436322092637,0,1092.8903596005841,0.261208095234859
PX1464,Peter Kohli,31,M,India,Blue,3344,7050.545914349443,7166.03162534948,CCU-BLR,2025-06-29,0.07095529932848633,1,1257.0702529749003,0.9307033250653323
PX1465,Nachiket Date,32,M,India,Gold,244336,996903.1741736684,4568.455962505036,HYD-GOI,2025-08-03,0.05294963777261692,9,1419.1841558525202,0.44902262986041397
PX1466,Edhitha Mann,23,F,India,Blue,1908,547851.4488248371,9715.909770878166,HYD-MAA,2025-08-16,0.12117390781607494,8,1043.4515800978975,0.8561109144817819
PX1467,Yashoda Jani,35,F,India,Gold,40732,1288032.7232329585,7590.3596051929035,BLR-GOI,2025-10-21,0.0873644604445269,2,1207.6674197388134,0.42221049332416494
PX1468,Sara Setty,52,M,India,Blue,2192,674436.7951487395,14933.854282719974,BOM-MAA,2026-02-04,0.012110419807693423,6,253.04332478969212,0.4426664063333129
PX1469,Yatan Goel,74,F,India,Platinum,395887,1930217.2601431182,7712.935308472393,AMD-BOM,2026-01-11,0.12524653584505202,2,404.36509231948736,0.6801472937764282
PX1470,Leena Subramanian,52,F,India,Blue,4616,653477.2527281214,11282.023817755125,GOI-BLR,2025-07-02,0.04902255942332249,5,1092.8152943756372,0.9581158131094196
PX1471,Urvi Rastogi,18,M,India,Blue,1938,1827318.7738587072,6619.75251529554,AMD-GOI,2026-01-06,0.1439519729610757,8,730.0769389967626,0.14966864716318073
PX1472,Raksha Wadhwa,43,M,India,Silver,370498,714553.691859606,9188.356688179148,BLR-BOM,2025-07-20,0.13855753766926215,5,1997.683688147061,0.18953045786429146
PX1473,Isha Sane,59,F,India,Blue,2736,1614343.3213240018,13491.896203323606,CCU-AMD,2025-07-11,0.0442527439204008,6,444.82270769527054,0.17417738672422667
PX1474,Daniel Deol,68,F,India,Blue,340,986123.4299873054,8135.397320267843,MAA-MAA,2025-12-08,0.11165972518665031,8,1253.7401083225448,0.28938620178032093
PX1475,Lakshmi Ramakrishnan,55,F,India,Gold,240143,1050191.7229711488,8534.729260168388,DEL-HYD,2026-02-11,0.03544867601087357,2,1374.272729169727,0.4624087367392272
PX1476,Nitesh Sanghvi,19,M,India,Silver,242562,573560.5252948309,6573.261036004572,GOI-HYD,2026-01-31,0.149314290475336,7,201.89660159822665,0.4456392342971284
